nb, ib, time
54, 9, 6.26612e-05
54, 18, 4.82416e-05
54, 27, 4.61388e-05
56, 2, 0.000118098
56, 4, 8.40187e-05
56, 7, 6.93798e-05
56, 8, 5.91612e-05
56, 14, 5.54371e-05
56, 28, 4.65393e-05
58, 2, 0.000126681
58, 29, 5.64003e-05
60, 2, 0.000136499
60, 3, 0.000109
60, 4, 9.31406e-05
60, 5, 9.63211e-05
60, 6, 8.29792e-05
60, 10, 6.87027e-05
60, 12, 6.03008e-05
60, 15, 6.1779e-05
60, 20, 5.42831e-05
60, 30, 5.44977e-05
62, 2, 0.0001405
62, 31, 6.26802e-05
64, 2, 0.000147762
64, 4, 0.000109601
64, 8, 7.89976e-05
64, 16, 6.6762e-05
64, 32, 6.2418e-05
66, 2, 0.000160179
66, 3, 0.000136576
66, 6, 0.000107498
66, 11, 8.86822e-05
66, 22, 7.55167e-05
66, 33, 7.40194e-05
68, 2, 0.000173316
68, 4, 0.0001262
68, 17, 8.55017e-05
68, 34, 7.6561e-05
70, 2, 0.000187144
70, 5, 0.000147018
70, 7, 0.00011642
70, 10, 0.000105257
70, 14, 9.70411e-05
70, 35, 8.6441e-05
72, 2, 0.00019556
72, 3, 0.000167661
72, 4, 0.000145979
72, 6, 0.000133944
72, 8, 0.000107441
72, 9, 0.000119777
72, 12, 9.78422e-05
72, 18, 9.5439e-05
72, 24, 8.76999e-05
72, 36, 8.65221e-05
74, 2, 0.0002108
74, 37, 0.000100918
76, 2, 0.000226583
76, 4, 0.000170336
76, 19, 0.000111637
76, 38, 0.000103941
78, 2, 0.00024332
78, 3, 0.000213122
78, 6, 0.000170541
78, 13, 0.00013792
78, 26, 0.000117478
78, 39, 0.00011632
80, 2, 0.000252981
80, 4, 0.00019588
80, 5, 0.000208879
80, 8, 0.00014564
80, 10, 0.00014956
80, 16, 0.000123863
80, 20, 0.000120196
80, 40, 0.000115781
82, 2, 0.00027112
82, 41, 0.000133681
84, 2, 0.000289879
84, 3, 0.000255361
84, 4, 0.000222478
84, 6, 0.000206356
84, 7, 0.000189476
84, 12, 0.00015624
84, 14, 0.000158181
84, 21, 0.000149102
84, 28, 0.00013422
84, 42, 0.000137382
86, 2, 0.000310802
86, 43, 0.000152817
88, 2, 0.000320678
88, 4, 0.000256782
88, 8, 0.000193262
88, 11, 0.000191016
88, 22, 0.000164199
88, 44, 0.000152202
90, 2, 0.000342159
90, 3, 0.000304117
90, 5, 0.000297518
90, 6, 0.000255718
90, 9, 0.000231361
90, 10, 0.000212402
90, 15, 0.000192318
90, 18, 0.000183444
90, 30, 0.000172577
90, 45, 0.000173459
92, 2, 0.000367699
92, 4, 0.000290399
92, 23, 0.000187044
92, 46, 0.000177798
94, 2, 0.000394502
94, 47, 0.000195217
96, 2, 0.00040432
96, 3, 0.000357819
96, 4, 0.000335083
96, 6, 0.000306439
96, 8, 0.000248203
96, 12, 0.000222878
96, 16, 0.000210319
96, 24, 0.000198503
96, 32, 0.000194798
96, 48, 0.000194297
98, 2, 0.000436659
98, 7, 0.000304537
98, 14, 0.00025218
98, 49, 0.000229621
100, 2, 0.00046618
100, 4, 0.000372596
100, 5, 0.000404301
100, 10, 0.000288544
100, 20, 0.000232019
100, 25, 0.000239482
100, 50, 0.000223823
102, 2, 0.000498643
102, 3, 0.000451241
102, 6, 0.000365939
102, 17, 0.00027432
102, 34, 0.000243421
102, 51, 0.000244837
104, 2, 0.000500498
104, 4, 0.000414519
104, 8, 0.000309181
104, 13, 0.000304379
104, 26, 0.000256019
104, 52, 0.00024344
106, 2, 0.000535922
106, 53, 0.000273819
108, 2, 0.000570464
108, 3, 0.0005158
108, 4, 0.000462742
108, 6, 0.000423579
108, 9, 0.000382061
108, 12, 0.000312138
108, 18, 0.000303082
108, 27, 0.000287781
108, 36, 0.000270739
108, 54, 0.00027854
110, 2, 0.000624619
110, 5, 0.000527358
110, 10, 0.000375657
110, 11, 0.000367303
110, 22, 0.000315123
110, 55, 0.000303059
112, 2, 0.00062068
112, 4, 0.000513139
112, 7, 0.000431137
112, 8, 0.000381684
112, 14, 0.000355597
112, 16, 0.000323644
112, 28, 0.000302458
112, 56, 0.00030098
114, 2, 0.000654058
114, 3, 0.000596361
114, 6, 0.000495644
114, 19, 0.000358157
114, 38, 0.0003298
114, 57, 0.000335541
116, 2, 0.000702219
116, 4, 0.000576019
116, 29, 0.000363803
116, 58, 0.000347338
118, 2, 0.000740881
118, 59, 0.000375538
120, 2, 0.00076972
120, 3, 0.000701098
120, 4, 0.00061944
120, 5, 0.000663519
120, 6, 0.000567179
120, 8, 0.0004741
120, 10, 0.000478659
120, 12, 0.000418701
120, 15, 0.000427861
120, 20, 0.000380259
120, 24, 0.000372119
120, 30, 0.000379677
120, 40, 0.000364223
120, 60, 0.000367036
122, 2, 0.00078732
122, 61, 0.000406499
124, 2, 0.000831141
124, 4, 0.00067884
124, 31, 0.000422101
124, 62, 0.000412521
126, 2, 0.00087286
126, 3, 0.000800261
126, 6, 0.000658617
126, 7, 0.000615058
126, 9, 0.000603619
126, 14, 0.000505242
126, 18, 0.000475497
126, 21, 0.000481958
126, 42, 0.000439062
126, 63, 0.00044436
128, 2, 0.000896416
128, 4, 0.0007476
128, 8, 0.000557981
128, 16, 0.00047338
128, 32, 0.000441861
128, 64, 0.0004421
130, 2, 0.000942459
130, 5, 0.000860562
130, 10, 0.000601697
130, 13, 0.000586338
130, 26, 0.000490856
130, 65, 0.000487061
132, 2, 0.00102092
132, 3, 0.000948
132, 4, 0.000842319
132, 6, 0.000786099
132, 11, 0.000650702
132, 12, 0.000574999
132, 22, 0.000543661
132, 33, 0.00053112
132, 44, 0.000500221
132, 66, 0.000513678
134, 2, 0.00109528
134, 67, 0.000553279
136, 2, 0.00111288
136, 4, 0.00091404
136, 8, 0.000687881
136, 17, 0.000650244
136, 34, 0.000574498
136, 68, 0.000563641
138, 2, 0.00117228
138, 3, 0.00105808
138, 6, 0.000881138
138, 23, 0.000633779
138, 46, 0.000585618
138, 69, 0.000609159
140, 2, 0.00119778
140, 4, 0.000970879
140, 5, 0.00105464
140, 7, 0.000832381
140, 10, 0.000734563
140, 14, 0.000680079
140, 20, 0.000597639
140, 28, 0.000583839
140, 35, 0.00060462
140, 70, 0.0005896
142, 2, 0.001214
142, 71, 0.000625343
144, 2, 0.00123712
144, 3, 0.00113814
144, 4, 0.00102162
144, 6, 0.000946102
144, 8, 0.000771122
144, 9, 0.000869622
144, 12, 0.000698519
144, 16, 0.00065896
144, 18, 0.000683198
144, 24, 0.000627398
144, 36, 0.000612059
144, 48, 0.000611
144, 72, 0.00062396
146, 2, 0.00129438
146, 73, 0.000682502
148, 2, 0.00135178
148, 4, 0.00110018
148, 37, 0.00072732
148, 74, 0.000729256
150, 2, 0.00146902
150, 3, 0.00137084
150, 5, 0.00133822
150, 6, 0.0011302
150, 10, 0.000936079
150, 15, 0.00085156
150, 25, 0.000806518
150, 30, 0.000769978
150, 50, 0.00075036
150, 75, 0.00076376
152, 2, 0.00150056
152, 4, 0.0012305
152, 8, 0.000937438
152, 19, 0.000826302
152, 38, 0.000766559
152, 76, 0.000762262
154, 2, 0.00158506
154, 7, 0.00109954
154, 11, 0.000953078
154, 14, 0.000893097
154, 22, 0.000822439
154, 77, 0.000801997
156, 2, 0.00155142
156, 3, 0.00144282
156, 4, 0.00126814
156, 6, 0.00118458
156, 12, 0.000875716
156, 13, 0.000970383
156, 26, 0.000815496
156, 39, 0.000841222
156, 52, 0.00078516
156, 78, 0.00080524
158, 2, 0.00163044
158, 79, 0.00084868
160, 2, 0.00165864
160, 4, 0.00138054
160, 5, 0.00152284
160, 8, 0.00104482
160, 10, 0.0010632
160, 16, 0.000893497
160, 20, 0.000868082
160, 32, 0.00083426
160, 40, 0.000826182
160, 80, 0.000850921
162, 2, 0.00180558
162, 3, 0.00159258
162, 6, 0.00132628
162, 9, 0.00122256
162, 18, 0.000968142
162, 27, 0.000922637
162, 54, 0.000887761
162, 81, 0.000918522
164, 2, 0.00177454
164, 4, 0.00145548
164, 41, 0.00093112
164, 82, 0.000927238
166, 2, 0.00185666
166, 83, 0.000979562
168, 2, 0.00187846
168, 3, 0.00175058
168, 4, 0.00157298
168, 6, 0.00152428
168, 7, 0.00142824
168, 8, 0.00123324
168, 12, 0.00113972
168, 14, 0.00116422
168, 21, 0.00112112
168, 24, 0.00101936
168, 28, 0.00100742
168, 42, 0.00101132
168, 56, 0.00098784
168, 84, 0.00102286
170, 2, 0.00205044
170, 5, 0.0018788
170, 10, 0.00131712
170, 17, 0.00122076
170, 34, 0.00108154
170, 85, 0.00109926
172, 2, 0.00203914
172, 4, 0.00167396
172, 43, 0.0010581
172, 86, 0.0010641
174, 2, 0.00210868
174, 3, 0.00197502
174, 6, 0.00162842
174, 29, 0.00116112
174, 58, 0.001094
174, 87, 0.00112126
176, 2, 0.00214832
176, 4, 0.00178066
176, 8, 0.00136454
176, 11, 0.00137334
176, 16, 0.00119646
176, 22, 0.00120212
176, 44, 0.00110724
176, 88, 0.00113886
178, 2, 0.00225062
178, 89, 0.00122502
180, 2, 0.00232798
180, 3, 0.00220246
180, 4, 0.00192262
180, 5, 0.00222744
180, 6, 0.001876
180, 9, 0.00164008
180, 10, 0.001497
180, 12, 0.00133596
180, 15, 0.0013604
180, 18, 0.00131082
180, 20, 0.00122984
180, 30, 0.00123604
180, 36, 0.0011774
180, 45, 0.0012151
180, 60, 0.00117784
180, 90, 0.00122992
182, 2, 0.00243622
182, 7, 0.00176634
182, 13, 0.00155388
182, 14, 0.00145772
182, 26, 0.00130226
182, 91, 0.00127928
184, 2, 0.00247406
184, 4, 0.00204136
184, 8, 0.00157534
184, 23, 0.00136768
184, 46, 0.00128164
184, 92, 0.0012853
186, 2, 0.00254768
186, 3, 0.00241234
186, 6, 0.00199534
186, 31, 0.00138114
186, 62, 0.00133448
186, 93, 0.0013736
188, 2, 0.00263
188, 4, 0.00217026
188, 47, 0.00137844
188, 94, 0.00137592
190, 2, 0.00271254
190, 5, 0.00253368
190, 10, 0.00178496
190, 19, 0.00156602
190, 38, 0.00143568
190, 95, 0.00147064
192, 2, 0.00279768
192, 3, 0.00261964
192, 4, 0.00233046
192, 6, 0.00218924
192, 8, 0.00179002
192, 12, 0.00162846
192, 16, 0.00153844
192, 24, 0.00144574
192, 32, 0.00141398
192, 48, 0.00139818
192, 64, 0.00140394
192, 96, 0.00144106
194, 2, 0.00281946
194, 97, 0.00154252
196, 2, 0.00290678
196, 4, 0.00239976
196, 7, 0.00212052
196, 14, 0.00175046
196, 28, 0.00150832
196, 49, 0.00154122
196, 98, 0.0015521
198, 2, 0.00300046
198, 3, 0.00283794
198, 6, 0.00235038
198, 9, 0.00217338
198, 11, 0.0019367
198, 18, 0.00172918
198, 22, 0.00167986
198, 33, 0.00165018
198, 66, 0.0015823
198, 99, 0.00162386
200, 2, 0.00304998
200, 4, 0.00253894
200, 5, 0.00285342
200, 8, 0.00201866
200, 10, 0.00211936
200, 20, 0.00174964
200, 25, 0.00181802
200, 40, 0.00192864
200, 50, 0.00199366
200, 100, 0.00172672
202, 2, 0.00331688
202, 101, 0.00187576
204, 2, 0.00344896
204, 3, 0.00328018
204, 4, 0.0028301
204, 6, 0.00258636
204, 12, 0.00191986
204, 17, 0.00200544
204, 34, 0.00175654
204, 51, 0.0017356
204, 68, 0.00172718
204, 102, 0.00177308
206, 2, 0.00347778
206, 103, 0.00184682
208, 2, 0.00354502
208, 4, 0.0029105
208, 8, 0.00224424
208, 13, 0.002266
208, 16, 0.00193864
208, 26, 0.00191074
208, 52, 0.00178026
208, 104, 0.00181452
210, 2, 0.00355666
210, 3, 0.00336374
210, 5, 0.00329668
210, 6, 0.00277356
210, 7, 0.00260164
210, 10, 0.00234722
210, 14, 0.0021803
210, 15, 0.0021735
210, 21, 0.00210318
210, 30, 0.00193542
210, 35, 0.00190434
210, 42, 0.00187586
210, 70, 0.0018799
210, 105, 0.00193556
212, 2, 0.00367766
212, 4, 0.00298956
212, 53, 0.00193108
212, 106, 0.0019487
214, 2, 0.003808
214, 107, 0.00203522
216, 2, 0.00384696
216, 3, 0.00373266
216, 4, 0.0031554
216, 6, 0.0029832
216, 8, 0.002446
216, 9, 0.00276192
216, 12, 0.00223266
216, 18, 0.00219678
216, 24, 0.0020252
216, 27, 0.0020865
216, 36, 0.00197136
216, 54, 0.00199628
216, 72, 0.00197782
216, 108, 0.00202508
218, 2, 0.00395466
218, 109, 0.00215628
220, 2, 0.0040836
220, 4, 0.003314
220, 5, 0.00374772
220, 10, 0.00264248
220, 11, 0.00259434
220, 20, 0.00217894
220, 22, 0.00225452
220, 44, 0.002073
220, 55, 0.002123
220, 110, 0.0021702
222, 2, 0.00419884
222, 3, 0.00399424
222, 6, 0.00325884
222, 37, 0.00227896
222, 74, 0.00225754
222, 111, 0.00238078
224, 2, 0.00452872
224, 4, 0.0037428
224, 7, 0.00336388
